koi_period,koi_prad,koi_depth,koi_duration,koi_impact,koi_insol,koi_teq,koi_steff,koi_srad,koi_model_snr,label
-0.47387997612765104,-0.021813494833168644,5.133516468604052,-0.37973906124259493,-0.1579275874070971,-0.06533835906424461,0.0834083007217888,-0.49813512168416035,-0.1744998516476968,1.1107021991917652,0
-0.48212399370447184,-0.03628572546997847,-0.3186627889024738,-0.12932261327985933,0.057231672529327426,0.21632999887823362,2.5107260815398864,2.163552333418947,0.018905314940734174,-0.33185343418984387,0
4.551905742690748,-0.036696379153952026,-0.31620939724436903,0.0318265147946689,-0.05540164415985377,-0.06852845930946767,-0.23090411513083828,0.07008326645316335,-0.11800307269406385,-0.3227890038346559,0
-0.35009461916768836,-0.035384936743842944,-0.3144752056976329,-0.19207780257811316,0.07971186518467197,-0.07002883523105081,-0.6312509513810822,-0.6069029979612719,-0.15780762150230526,-0.3239861927494921,0
-0.27416940497279324,-0.036832159807523926,-0.31370625640562827,-0.46280833774332053,-0.07282815009422938,-0.07014602708031535,-0.7207267485946038,-0.9507095034349,-0.14593045774500743,-0.3160049333172511,1
-0.3540870243076828,-0.03661027434924789,-0.31749043864574666,0.08001630213234032,0.05845152794473371,-0.06967575850670815,-0.47524186906007027,-0.41437135489604005,-0.10403938016859209,-0.3335637040681812,1
-0.4777153800940607,-0.028559475109411578,-0.3201725683843844,-0.5515643190520607,0.1336759452281219,-0.04265978470204393,0.8233043161412941,0.5207823399922287,-0.10949645540843163,-0.32136377893604146,0
-0.31735069932767146,-0.03659371573295864,-0.3138317108611452,-0.5505881272185323,-0.05772517828443719,-0.0698566002416535,-0.5429222797728622,-0.4218725877427374,-0.1058049045108931,-0.3095059077795692,1
-0.4822716825786285,-0.022204278177595085,-0.04766602393093273,-0.6604298521314858,0.12467225049536111,-0.028142907080296167,1.0642006932546215,0.07070836919038813,-0.11800307269406385,-0.06037659550176206,0
-0.26369357836649343,-0.03692157633548591,-0.3185870836275929,-0.05727035890038279,-0.2200821252397035,-0.06979805435623954,-0.5188326420615295,0.2819930943723633,-0.08847066551375574,-0.32877494840883664,1
-0.3125441908873661,-0.03727261900081814,-0.3209025835350217,1.224949866884926,-0.20146480806647885,-0.06985009514327417,-0.5394809029569575,0.07070836919038813,-0.11800307269406385,-0.3504383668677764,0
-0.4423523763533628,-0.029854358903231404,0.1120937361463141,-0.09617857626530016,-0.222115217598714,-0.06536838259522612,0.0834083007217888,0.889592954954848,-0.09280422526304007,0.21953757458611733,0
